id;project_name;file_path;route;line_number;code_snippet;source_variable;sink_type;notification_message;is_sanitized;source_of_data;is_dom;label;tool;pattern_id;severity;is_confirmed;taint_flow;sanitization_method;analysis_type;confidence_score;created_at;is_laravel_request;group_name;language_type
8640;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.esm.js;;1278;"1276:         } | 1277:  | >>>         this.touchTimeout = setTimeout(event => this.cycle(event), TOUCHEVENT_CO... | 1279:       } | 1280:     }; (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8641;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.esm.js;;1448;"1446:         activeElement.classList.remove(CLASS_NAME_ACTIVE$2, orderClassName, dire... | 1447:         this._isSliding = false; | >>>         setTimeout(triggerSlidEvent, 0); | 1449:       }; | 1450:  (استخدام آمن: setTimeout مع دالة)";triggerSlidEvent;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8642;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.esm.js;;3759;"3757:  | 3758:     const element = document.createElement('div'); | >>>     element.innerHTML = this._config.template; | 3760:     this.tip = element.children[0]; | 3761:     return this.tip;";this._config.template;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8643;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.esm.js;;3795;"3793:       } | 3794:  | >>>       element.innerHTML = content; | 3796:     } else { | 3797:       element.textContent = content;";content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8644;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.js;;1199;"1197:         this._updateInterval(); | 1198:  | >>>         this._interval = setInterval((document.visibilityState ? this.nextWhenVi... | 1200:       } | 1201:     } (استخدام: setInterval)";;setInterval;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-setinterval-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8645;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.js;;1304;"1302:           } | 1303:  | >>>           this.touchTimeout = setTimeout(event => this.cycle(event), TOUCHEVENT_... | 1305:         } | 1306:       }; (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8646;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.js;;1474;"1472:           activeElement.classList.remove(CLASS_NAME_ACTIVE$2, orderClassName, di... | 1473:           this._isSliding = false; | >>>           setTimeout(triggerSlidEvent, 0); | 1475:         }; | 1476:  (استخدام آمن: setTimeout مع دالة)";triggerSlidEvent;setTimeout;✓ setTimeout() is used safely with a function argument.;1;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;0;;sanitize;static;0.4;29/12/25 17:18;0;unknown;js
8647;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.js;;3785;"3783:  | 3784:       const element = document.createElement('div'); | >>>       element.innerHTML = this._config.template; | 3786:       this.tip = element.children[0]; | 3787:       return this.tip;";this._config.template;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8648;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bootstrap5\js\bootstrap.js;;3821;"3819:         } | 3820:  | >>>         element.innerHTML = content; | 3822:       } else { | 3823:         element.textContent = content;";content;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8649;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\bxSlider\jquery.bxslider.js;;904;"902:       // if autoDelay was supplied, launch the auto show using a setTimeout() ca... | 903:       if (slider.settings.autoDelay > 0) { | >>>         var timeout = setTimeout(el.startAuto, slider.settings.autoDelay); | 905:       // if autoDelay was not supplied, start the auto show normally | 906:       } else { (استخدام: setTimeout)";el.startAuto;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;1;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8650;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.jquery.js;;181;"179:       if (this.is_multiple) { | 180:         if (!this.active_field) { | >>>           return setTimeout(((function(_this) { | 182:             return function() { | 183:               return _this.container_mousedown(); (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8651;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.jquery.js;;197;"195:       if (!this.mouse_on_container) { | 196:         this.active_field = false; | >>>         return setTimeout(((function(_this) { | 198:           return function() { | 199:             return _this.blur_test(); (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8652;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.jquery.js;;274;"272:       } | 273:       option_el.setAttribute(""data-option-array-index"", option.array_index); | >>>       option_el.innerHTML = option.highlighted_html || option.html; | 275:       if (option.title) { | 276:         option_el.title = option.title;";option.highlighted_html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8653;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.jquery.js;;296;"294:       group_el = document.createElement(""li""); | 295:       group_el.className = classes.join("" ""); | >>>       group_el.innerHTML = group.highlighted_html || this.escape_html(group.labe... | 297:       if (group.title) { | 298:         group_el.title = group.title;";group.highlighted_html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8654;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.jquery.js;;536;"534:         return; | 535:       } | >>>       return setTimeout(((function(_this) { | 537:         return function() { | 538:           return _this.results_search(); (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8655;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.jquery.js;;580;"578:     }; | 579:  | >>>     AbstractChosen.prototype.outerHTML = function(element) { | 581:       var tmp; | 582:       if (element.outerHTML) {";element;outerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-outerhtml-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8656;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.proto.js;;181;"179:       if (this.is_multiple) { | 180:         if (!this.active_field) { | >>>           return setTimeout(((function(_this) { | 182:             return function() { | 183:               return _this.container_mousedown(); (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8657;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.proto.js;;197;"195:       if (!this.mouse_on_container) { | 196:         this.active_field = false; | >>>         return setTimeout(((function(_this) { | 198:           return function() { | 199:             return _this.blur_test(); (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8658;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.proto.js;;274;"272:       } | 273:       option_el.setAttribute(""data-option-array-index"", option.array_index); | >>>       option_el.innerHTML = option.highlighted_html || option.html; | 275:       if (option.title) { | 276:         option_el.title = option.title;";option.highlighted_html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8659;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.proto.js;;296;"294:       group_el = document.createElement(""li""); | 295:       group_el.className = classes.join("" ""); | >>>       group_el.innerHTML = group.highlighted_html || this.escape_html(group.labe... | 297:       if (group.title) { | 298:         group_el.title = group.title;";group.highlighted_html;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8660;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.proto.js;;536;"534:         return; | 535:       } | >>>       return setTimeout(((function(_this) { | 537:         return function() { | 538:           return _this.results_search(); (استخدام: setTimeout)";;setTimeout;Warning: Incorrect sanitization detected. Use a proper sanitizer for this sink - may introduce a security vulnerability.;0;;0;0;semgrep;unsafe-settimeout-without-sanitization;medium;1;;sanitize;static;0.7;29/12/25 17:18;0;unknown;js
8661;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\chosen.proto.js;;580;"578:     }; | 579:  | >>>     AbstractChosen.prototype.outerHTML = function(element) { | 581:       var tmp; | 582:       if (element.outerHTML) {";element;outerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;unsafe-outerhtml-without-sanitization;high;1;;;static;1;29/12/25 17:18;0;unknown;js
8662;microweber;C:\dataset\github_real_projects\microweber\userfiles\modules\microweber\api\libs\chosen\docsupport\prism.js;;5;"3:  * MIT license http://www.opensource.org/licenses/mit-license.php/ | 4:  * @author Lea Verou http://lea.verou.me | >>>  */(function(){var e=/\blang(?:uage)?-(?!\*)(\w+)\b/i,t=self.Prism={util:{type:f... | 6: Prism.languages.markup={comment:/&lt;!--[\w\W]*?-->/g,prolog:/&lt;\?.+?\?>/,doct... | 7: Prism.languages.css={comment:/\/\*[\w\W]*?\*\//g,atrule:{pattern:/@[\w-]+?.*?(;|...";l.highlightedCode;innerHTML;Warning: No sanitization_method detected. Ensure the input is sanitized before use.;0;;1;0;semgrep;js-innerhtml-assignment;high;1;;;static;1;29/12/25 17:18;0;unknown;js
